,wbanno,utc_date,utc_time,lst_date,lst_time,crx_vn,longitude,latitude,air_temperature,precipitation,solar_radiation,sr_flag,surface_temperature,st_type,st_flag,relative_humidity,rh_flag,soil_moisture_5,soil_temperature_5,wetness,wet_flag,wind_1_5,wind_flag
1231,23583,20220105,640,20220104,2140,3,-158.61,59.28,-19.7,0.0,0,0,-23.3,C,0,54,0,-99.0,-9999.0,1004,0,2.1,0
1232,23583,20220105,645,20220104,2145,3,-158.61,59.28,-19.6,0.0,0,0,-23.0,C,0,53,0,-99.0,-9999.0,1004,0,2.94,0
1233,23583,20220105,650,20220104,2150,3,-158.61,59.28,-19.6,0.0,0,0,-23.0,C,0,53,0,-99.0,-9999.0,1004,0,2.5,0
1234,23583,20220105,655,20220104,2155,3,-158.61,59.28,-19.6,0.0,0,0,-23.0,C,0,53,0,-99.0,-9999.0,1004,0,2.65,0
1235,23583,20220105,700,20220104,2200,3,-158.61,59.28,-19.4,0.0,0,0,-22.8,C,0,53,0,-99.0,-9999.0,1004,0,2.67,0
1236,23583,20220105,705,20220104,2205,3,-158.61,59.28,-19.3,0.0,0,0,-22.5,C,0,52,0,-99.0,-9999.0,1004,0,2.76,0
1237,23583,20220105,710,20220104,2210,3,-158.61,59.28,-19.3,0.0,0,0,-22.6,C,0,52,0,-99.0,-9999.0,1004,0,2.92,0
1238,23583,20220105,715,20220104,2215,3,-158.61,59.28,-19.3,0.0,0,0,-22.7,C,0,52,0,-99.0,-9999.0,1004,0,2.71,0
1239,23583,20220105,720,20220104,2220,3,-158.61,59.28,-19.3,0.0,0,0,-23.0,C,0,52,0,-99.0,-9999.0,1004,0,1.77,0
1240,23583,20220105,725,20220104,2225,3,-158.61,59.28,-19.1,0.0,0,0,-22.4,C,0,52,0,-99.0,-9999.0,1004,0,3.46,0
1241,23583,20220105,730,20220104,2230,3,-158.61,59.28,-19.1,0.0,0,0,-22.4,C,0,52,0,-99.0,-9999.0,1004,0,2.94,0
1242,23583,20220105,735,20220104,2235,3,-158.61,59.28,-18.9,0.0,0,0,-22.2,C,0,52,0,-99.0,-9999.0,1004,0,2.94,0
1243,23583,20220105,740,20220104,2240,3,-158.61,59.28,-18.8,0.0,0,0,-22.2,C,0,51,0,-99.0,-9999.0,1004,0,2.46,0
1244,23583,20220105,745,20220104,2245,3,-158.61,59.28,-18.8,0.0,0,0,-22.1,C,0,52,0,-99.0,-9999.0,1004,0,3.44,0
1245,23583,20220105,750,20220104,2250,3,-158.61,59.28,-18.8,0.0,0,0,-21.9,C,0,52,0,-99.0,-9999.0,1004,0,3.75,0
1246,23583,20220105,755,20220104,2255,3,-158.61,59.28,-18.8,0.0,0,0,-22.2,C,0,52,0,-99.0,-9999.0,1004,0,2.42,0
1247,23583,20220105,800,20220104,2300,3,-158.61,59.28,-18.8,0.0,0,0,-22.4,C,0,52,0,-99.0,-9999.0,1004,0,2.55,0
1248,23583,20220105,805,20220104,2305,3,-158.61,59.28,-18.6,0.0,0,0,-22.3,C,0,52,0,-99.0,-9999.0,1004,0,2.55,0
1249,23583,20220105,810,20220104,2310,3,-158.61,59.28,-18.5,0.0,0,0,-22.4,C,0,52,0,-99.0,-9999.0,1004,0,2.51,0
1250,23583,20220105,815,20220104,2315,3,-158.61,59.28,-18.4,0.0,0,0,-22.5,C,0,52,0,-99.0,-9999.0,1004,0,1.65,0
1251,23583,20220105,820,20220104,2320,3,-158.61,59.28,-18.6,0.0,0,0,-22.6,C,0,53,0,-99.0,-9999.0,1004,0,2.12,0
1252,23583,20220105,825,20220104,2325,3,-158.61,59.28,-18.7,0.0,0,0,-22.5,C,0,53,0,-99.0,-9999.0,1004,0,2.47,0
1253,23583,20220105,830,20220104,2330,3,-158.61,59.28,-18.8,0.0,0,0,-22.7,C,0,53,0,-99.0,-9999.0,1004,0,2.08,0
1254,23583,20220105,835,20220104,2335,3,-158.61,59.28,-18.8,0.0,0,0,-22.6,C,0,54,0,-99.0,-9999.0,1004,0,2.21,0
1255,23583,20220105,840,20220104,2340,3,-158.61,59.28,-18.7,0.0,0,0,-22.7,C,0,53,0,-99.0,-9999.0,1004,0,2.11,0
1256,23583,20220105,845,20220104,2345,3,-158.61,59.28,-18.7,0.0,0,0,-22.5,C,0,53,0,-99.0,-9999.0,1004,0,2.7,0
1257,23583,20220105,850,20220104,2350,3,-158.61,59.28,-18.7,0.0,0,0,-22.4,C,0,53,0,-99.0,-9999.0,1004,0,2.57,0
1258,23583,20220105,855,20220104,2355,3,-158.61,59.28,-18.5,0.0,0,0,-22.2,C,0,53,0,-99.0,-9999.0,1004,0,2.96,0
1259,23583,20220105,900,20220105,0,3,-158.61,59.28,-18.5,0.0,0,0,-22.1,C,0,53,0,-99.0,-9999.0,1004,0,2.69,0
1260,23583,20220105,905,20220105,5,3,-158.61,59.28,-18.5,0.0,0,0,-22.1,C,0,53,0,-99.0,-9999.0,1004,0,3.01,0
1261,23583,20220105,910,20220105,10,3,-158.61,59.28,-18.4,0.0,0,0,-22.0,C,0,53,0,-99.0,-9999.0,1004,0,2.64,0
1262,23583,20220105,915,20220105,15,3,-158.61,59.28,-18.3,0.0,0,0,-21.8,C,0,53,0,-99.0,-9999.0,1003,0,3.48,0
1263,23583,20220105,920,20220105,20,3,-158.61,59.28,-18.3,0.0,0,0,-21.5,C,0,53,0,-99.0,-9999.0,1003,0,3.42,0
1264,23583,20220105,925,20220105,25,3,-158.61,59.28,-18.3,0.0,0,0,-21.7,C,0,53,0,-99.0,-9999.0,1004,0,3.14,0
1265,23583,20220105,930,20220105,30,3,-158.61,59.28,-18.4,0.0,0,0,-21.8,C,0,54,0,-99.0,-9999.0,1004,0,3.08,0
1266,23583,20220105,935,20220105,35,3,-158.61,59.28,-18.4,0.0,0,0,-21.9,C,0,54,0,-99.0,-9999.0,1004,0,2.64,0
1267,23583,20220105,940,20220105,40,3,-158.61,59.28,-18.3,0.0,0,0,-21.9,C,0,54,0,-99.0,-9999.0,1004,0,2.55,0
1268,23583,20220105,945,20220105,45,3,-158.61,59.28,-18.3,0.0,0,0,-21.8,C,0,54,0,-99.0,-9999.0,1004,0,2.87,0
1269,23583,20220105,950,20220105,50,3,-158.61,59.28,-18.2,0.0,0,0,-21.8,C,0,54,0,-99.0,-9999.0,1004,0,2.48,0
1270,23583,20220105,955,20220105,55,3,-158.61,59.28,-18.1,0.0,0,0,-21.7,C,0,53,0,-99.0,-9999.0,1004,0,2.66,0
1271,23583,20220105,1000,20220105,100,3,-158.61,59.28,-18.0,0.0,0,0,-21.6,C,0,53,0,-99.0,-9999.0,1004,0,2.79,0
1272,23583,20220105,1005,20220105,105,3,-158.61,59.28,-18.1,0.0,0,0,-21.9,C,0,53,0,-99.0,-9999.0,1004,0,2.37,0
1273,23583,20220105,1010,20220105,110,3,-158.61,59.28,-18.1,0.0,0,0,-21.9,C,0,53,0,-99.0,-9999.0,1004,0,2.46,0
1274,23583,20220105,1015,20220105,115,3,-158.61,59.28,-18.0,0.0,0,0,-21.9,C,0,53,0,-99.0,-9999.0,1003,0,2.17,0
1275,23583,20220105,1020,20220105,120,3,-158.61,59.28,-18.0,0.0,0,0,-22.0,C,0,53,0,-99.0,-9999.0,1004,0,2.17,0
1276,23583,20220105,1025,20220105,125,3,-158.61,59.28,-18.0,0.0,0,0,-21.9,C,0,54,0,-99.0,-9999.0,1004,0,2.46,0
1277,23583,20220105,1030,20220105,130,3,-158.61,59.28,-17.9,0.0,0,0,-21.9,C,0,53,0,-99.0,-9999.0,1004,0,2.12,0
1278,23583,20220105,1035,20220105,135,3,-158.61,59.28,-17.9,0.0,0,0,-22.0,C,0,53,0,-99.0,-9999.0,1004,0,1.92,0
1279,23583,20220105,1040,20220105,140,3,-158.61,59.28,-18.0,0.0,0,0,-22.1,C,0,53,0,-99.0,-9999.0,1004,0,2.03,0
1280,23583,20220105,1045,20220105,145,3,-158.61,59.28,-18.0,0.0,0,0,-21.8,C,0,53,0,-99.0,-9999.0,1004,0,2.8,0
1281,23583,20220105,1050,20220105,150,3,-158.61,59.28,-18.1,0.0,0,0,-21.9,C,0,53,0,-99.0,-9999.0,1004,0,2.56,0
1282,23583,20220105,1055,20220105,155,3,-158.61,59.28,-18.2,0.0,0,0,-21.8,C,0,53,0,-99.0,-9999.0,1004,0,3.25,0
1283,23583,20220105,1100,20220105,200,3,-158.61,59.28,-18.3,0.0,0,0,-22.0,C,0,54,0,-99.0,-9999.0,1004,0,2.72,0
1284,23583,20220105,1105,20220105,205,3,-158.61,59.28,-18.4,0.0,0,0,-22.6,C,0,54,0,-99.0,-9999.0,1004,0,1.36,0
1285,23583,20220105,1110,20220105,210,3,-158.61,59.28,-18.4,0.0,0,0,-22.6,C,0,54,0,-99.0,-9999.0,1004,0,2.08,0
1286,23583,20220105,1115,20220105,215,3,-158.61,59.28,-18.5,0.0,0,0,-22.4,C,0,55,0,-99.0,-9999.0,1003,0,2.44,0
1287,23583,20220105,1120,20220105,220,3,-158.61,59.28,-18.4,0.0,0,0,-22.1,C,0,54,0,-99.0,-9999.0,1003,0,2.7,0
1288,23583,20220105,1125,20220105,225,3,-158.61,59.28,-18.4,0.0,0,0,-21.9,C,0,54,0,-99.0,-9999.0,1004,0,2.55,0
1289,23583,20220105,1130,20220105,230,3,-158.61,59.28,-18.2,0.0,0,0,-21.6,C,0,54,0,-99.0,-9999.0,1004,0,3.12,0
1290,23583,20220105,1135,20220105,235,3,-158.61,59.28,-18.1,0.0,0,0,-21.6,C,0,54,0,-99.0,-9999.0,1004,0,2.56,0
1291,23583,20220105,1140,20220105,240,3,-158.61,59.28,-18.1,0.0,0,0,-21.6,C,0,54,0,-99.0,-9999.0,1004,0,2.4,0
1292,23583,20220105,1145,20220105,245,3,-158.61,59.28,-18.2,0.0,0,0,-21.5,C,0,54,0,-99.0,-9999.0,1004,0,3.28,0
1293,23583,20220105,1150,20220105,250,3,-158.61,59.28,-18.1,0.0,0,0,-21.5,C,0,54,0,-99.0,-9999.0,1004,0,2.48,0
1294,23583,20220105,1155,20220105,255,3,-158.61,59.28,-18.2,0.0,0,0,-21.8,C,0,54,0,-99.0,-9999.0,1004,0,1.99,0
1295,23583,20220105,1200,20220105,300,3,-158.61,59.28,-18.2,0.0,0,0,-21.5,C,0,54,0,-99.0,-9999.0,1004,0,2.95,0
1296,23583,20220105,1205,20220105,305,3,-158.61,59.28,-18.0,0.0,0,0,-21.5,C,0,54,0,-99.0,-9999.0,1004,0,2.59,0
1297,23583,20220105,1210,20220105,310,3,-158.61,59.28,-17.8,0.0,0,0,-21.2,C,0,53,0,-99.0,-9999.0,1004,0,2.95,0
1298,23583,20220105,1215,20220105,315,3,-158.61,59.28,-17.7,0.0,0,0,-21.0,C,0,52,0,-99.0,-9999.0,1003,0,3.23,0
1299,23583,20220105,1220,20220105,320,3,-158.61,59.28,-17.8,0.0,0,0,-21.0,C,0,53,0,-99.0,-9999.0,1003,0,3.07,0
1300,23583,20220105,1225,20220105,325,3,-158.61,59.28,-17.6,0.0,0,0,-20.9,C,0,52,0,-99.0,-9999.0,1003,0,3.3,0
1301,23583,20220105,1230,20220105,330,3,-158.61,59.28,-17.5,0.0,0,0,-20.9,C,0,52,0,-99.0,-9999.0,1004,0,3.09,0
1302,23583,20220105,1235,20220105,335,3,-158.61,59.28,-17.5,0.0,0,0,-20.8,C,0,52,0,-99.0,-9999.0,1004,0,3.44,0
1303,23583,20220105,1240,20220105,340,3,-158.61,59.28,-17.5,0.0,0,0,-20.8,C,0,52,0,-99.0,-9999.0,1004,0,3.37,0
1304,23583,20220105,1245,20220105,345,3,-158.61,59.28,-17.6,0.0,0,0,-21.0,C,0,52,0,-99.0,-9999.0,1004,0,2.92,0
1305,23583,20220105,1250,20220105,350,3,-158.61,59.28,-17.7,0.0,0,0,-21.1,C,0,52,0,-99.0,-9999.0,1003,0,3.3,0
1306,23583,20220105,1255,20220105,355,3,-158.61,59.28,-17.6,0.0,0,0,-20.9,C,0,53,0,-99.0,-9999.0,1003,0,3.25,0
1307,23583,20220105,1300,20220105,400,3,-158.61,59.28,-17.5,0.0,0,0,-21.1,C,0,52,0,-99.0,-9999.0,1003,0,2.42,0
1308,23583,20220105,1305,20220105,405,3,-158.61,59.28,-17.6,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1003,0,2.67,0
1309,23583,20220105,1310,20220105,410,3,-158.61,59.28,-17.7,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1003,0,2.81,0
1310,23583,20220105,1315,20220105,415,3,-158.61,59.28,-17.7,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1003,0,2.66,0
1311,23583,20220105,1320,20220105,420,3,-158.61,59.28,-17.7,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1003,0,2.94,0
1312,23583,20220105,1325,20220105,425,3,-158.61,59.28,-17.7,0.0,0,0,-21.2,C,0,53,0,-99.0,-9999.0,1003,0,3.02,0
1313,23583,20220105,1330,20220105,430,3,-158.61,59.28,-17.8,0.0,0,0,-21.4,C,0,53,0,-99.0,-9999.0,1003,0,2.53,0
1314,23583,20220105,1335,20220105,435,3,-158.61,59.28,-17.8,0.0,0,0,-21.4,C,0,54,0,-99.0,-9999.0,1003,0,2.77,0
1315,23583,20220105,1340,20220105,440,3,-158.61,59.28,-17.6,0.0,0,0,-21.2,C,0,53,0,-99.0,-9999.0,1003,0,3.32,0
1316,23583,20220105,1345,20220105,445,3,-158.61,59.28,-17.6,0.0,0,0,-21.4,C,0,53,0,-99.0,-9999.0,1004,0,2.45,0
1317,23583,20220105,1350,20220105,450,3,-158.61,59.28,-17.6,0.0,0,0,-21.5,C,0,53,0,-99.0,-9999.0,1004,0,2.35,0
1318,23583,20220105,1355,20220105,455,3,-158.61,59.28,-17.5,0.0,0,0,-21.2,C,0,52,0,-99.0,-9999.0,1003,0,2.95,0
1319,23583,20220105,1400,20220105,500,3,-158.61,59.28,-17.5,0.0,0,0,-21.1,C,0,52,0,-99.0,-9999.0,1003,0,2.82,0
1320,23583,20220105,1405,20220105,505,3,-158.61,59.28,-17.5,0.0,0,0,-21.5,C,0,52,0,-99.0,-9999.0,1003,0,2.1,0
1321,23583,20220105,1410,20220105,510,3,-158.61,59.28,-17.6,0.0,0,0,-21.5,C,0,53,0,-99.0,-9999.0,1003,0,2.48,0
1322,23583,20220105,1415,20220105,515,3,-158.61,59.28,-17.6,0.0,0,0,-21.4,C,0,53,0,-99.0,-9999.0,1003,0,2.57,0
1323,23583,20220105,1420,20220105,520,3,-158.61,59.28,-17.5,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1003,0,2.56,0
1324,23583,20220105,1425,20220105,525,3,-158.61,59.28,-17.5,0.0,0,0,-21.3,C,0,53,0,-99.0,-9999.0,1004,0,2.38,0
1325,23583,20220105,1430,20220105,530,3,-158.61,59.28,-17.5,0.0,0,0,-21.1,C,0,53,0,-99.0,-9999.0,1004,0,3.09,0
1326,23583,20220105,1435,20220105,535,3,-158.61,59.28,-17.4,0.0,0,0,-20.9,C,0,53,0,-99.0,-9999.0,1003,0,3.24,0
1327,23583,20220105,1440,20220105,540,3,-158.61,59.28,-17.4,0.0,0,0,-20.7,C,0,53,0,-99.0,-9999.0,1003,0,3.48,0
1328,23583,20220105,1445,20220105,545,3,-158.61,59.28,-17.5,0.0,0,0,-20.8,C,0,53,0,-99.0,-9999.0,1003,0,3.38,0
1329,23583,20220105,1450,20220105,550,3,-158.61,59.28,-17.4,0.0,0,0,-20.5,C,0,52,0,-99.0,-9999.0,1003,0,3.97,0
1330,23583,20220105,1455,20220105,555,3,-158.61,59.28,-17.4,0.0,0,0,-20.8,C,0,52,0,-99.0,-9999.0,1003,0,2.65,0
1331,23583,20220105,1500,20220105,600,3,-158.61,59.28,-17.4,0.0,0,0,-20.5,C,0,52,0,-99.0,-9999.0,1004,0,3.84,0
1332,23583,20220105,1505,20220105,605,3,-158.61,59.28,-17.3,0.0,0,0,-20.6,C,0,52,0,-99.0,-9999.0,1004,0,2.85,0
1333,23583,20220105,1510,20220105,610,3,-158.61,59.28,-17.2,0.0,0,0,-20.4,C,0,52,0,-99.0,-9999.0,1003,0,3.6,0
1334,23583,20220105,1515,20220105,615,3,-158.61,59.28,-17.1,0.0,0,0,-20.3,C,0,52,0,-99.0,-9999.0,1002,0,3.56,0
1335,23583,20220105,1520,20220105,620,3,-158.61,59.28,-17.1,0.0,0,0,-20.3,C,0,52,0,-99.0,-9999.0,1003,0,3.5,0
1336,23583,20220105,1525,20220105,625,3,-158.61,59.28,-17.0,0.0,0,0,-20.2,C,0,52,0,-99.0,-9999.0,1003,0,3.91,0
1337,23583,20220105,1530,20220105,630,3,-158.61,59.28,-17.0,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.68,0
1338,23583,20220105,1535,20220105,635,3,-158.61,59.28,-16.7,0.0,0,0,-19.8,C,0,51,0,-99.0,-9999.0,1003,0,3.99,0
1339,23583,20220105,1540,20220105,640,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.68,0
1340,23583,20220105,1545,20220105,645,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.44,0
1341,23583,20220105,1550,20220105,650,3,-158.61,59.28,-16.9,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.82,0
1342,23583,20220105,1555,20220105,655,3,-158.61,59.28,-16.9,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.48,0
1343,23583,20220105,1600,20220105,700,3,-158.61,59.28,-16.7,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.18,0
1344,23583,20220105,1605,20220105,705,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.19,0
1345,23583,20220105,1610,20220105,710,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.73,0
1346,23583,20220105,1615,20220105,715,3,-158.61,59.28,-16.8,0.0,0,0,-19.9,C,0,51,0,-99.0,-9999.0,1002,0,4.0,0
1347,23583,20220105,1620,20220105,720,3,-158.61,59.28,-16.9,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.77,0
1348,23583,20220105,1625,20220105,725,3,-158.61,59.28,-16.9,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.81,0
1349,23583,20220105,1630,20220105,730,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.35,0
1350,23583,20220105,1635,20220105,735,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.26,0
1351,23583,20220105,1640,20220105,740,3,-158.61,59.28,-16.7,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.13,0
1352,23583,20220105,1645,20220105,745,3,-158.61,59.28,-16.7,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,2.51,0
1353,23583,20220105,1650,20220105,750,3,-158.61,59.28,-16.7,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1003,0,3.2,0
1354,23583,20220105,1655,20220105,755,3,-158.61,59.28,-16.8,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,3.09,0
1355,23583,20220105,1700,20220105,800,3,-158.61,59.28,-16.8,0.0,0,0,-20.4,C,0,51,0,-99.0,-9999.0,1003,0,2.79,0
1356,23583,20220105,1705,20220105,805,3,-158.61,59.28,-16.8,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,2.98,0
1357,23583,20220105,1710,20220105,810,3,-158.61,59.28,-16.9,0.0,0,0,-20.3,C,0,52,0,-99.0,-9999.0,1003,0,3.39,0
1358,23583,20220105,1715,20220105,815,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1002,0,3.62,0
1359,23583,20220105,1720,20220105,820,3,-158.61,59.28,-16.8,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1003,0,3.31,0
1360,23583,20220105,1725,20220105,825,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,52,0,-99.0,-9999.0,1003,0,3.12,0
1361,23583,20220105,1730,20220105,830,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,52,0,-99.0,-9999.0,1003,0,3.43,0
1362,23583,20220105,1735,20220105,835,3,-158.61,59.28,-16.8,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.69,0
1363,23583,20220105,1740,20220105,840,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,52,0,-99.0,-9999.0,1003,0,3.12,0
1364,23583,20220105,1745,20220105,845,3,-158.61,59.28,-16.7,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.01,0
1365,23583,20220105,1750,20220105,850,3,-158.61,59.28,-16.5,0.0,0,0,-19.8,C,0,51,0,-99.0,-9999.0,1003,0,3.36,0
1366,23583,20220105,1755,20220105,855,3,-158.61,59.28,-16.5,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.3,0
1367,23583,20220105,1800,20220105,900,3,-158.61,59.28,-16.5,0.0,0,0,-19.9,C,0,51,0,-99.0,-9999.0,1003,0,3.0,0
1368,23583,20220105,1805,20220105,905,3,-158.61,59.28,-16.4,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,2.99,0
1369,23583,20220105,1810,20220105,910,3,-158.61,59.28,-16.5,0.0,0,0,-19.9,C,0,51,0,-99.0,-9999.0,1003,0,3.56,0
1370,23583,20220105,1815,20220105,915,3,-158.61,59.28,-16.6,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1002,0,2.97,0
1371,23583,20220105,1820,20220105,920,3,-158.61,59.28,-16.7,0.0,0,0,-20.2,C,0,52,0,-99.0,-9999.0,1002,0,3.01,0
1372,23583,20220105,1825,20220105,925,3,-158.61,59.28,-16.7,0.0,0,0,-20.0,C,0,51,0,-99.0,-9999.0,1003,0,3.05,0
1373,23583,20220105,1830,20220105,930,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,52,0,-99.0,-9999.0,1003,0,3.19,0
1374,23583,20220105,1835,20220105,935,3,-158.61,59.28,-16.8,0.0,0,0,-20.1,C,0,52,0,-99.0,-9999.0,1003,0,3.39,0
1375,23583,20220105,1840,20220105,940,3,-158.61,59.28,-16.8,0.0,0,0,-20.2,C,0,52,0,-99.0,-9999.0,1003,0,2.89,0
1376,23583,20220105,1845,20220105,945,3,-158.61,59.28,-16.7,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,2.7,0
1377,23583,20220105,1850,20220105,950,3,-158.61,59.28,-16.8,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,3.12,0
1378,23583,20220105,1855,20220105,955,3,-158.61,59.28,-16.7,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1003,0,2.67,0
1379,23583,20220105,1900,20220105,1000,3,-158.61,59.28,-16.7,0.0,0,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,3.11,0
1380,23583,20220105,1905,20220105,1005,3,-158.61,59.28,-16.7,0.0,0,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.39,0
1381,23583,20220105,1910,20220105,1010,3,-158.61,59.28,-16.6,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1003,0,2.48,0
1382,23583,20220105,1915,20220105,1015,3,-158.61,59.28,-16.6,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1002,0,2.9,0
1383,23583,20220105,1920,20220105,1020,3,-158.61,59.28,-16.6,0.0,0,0,-20.2,C,0,51,0,-99.0,-9999.0,1002,0,3.19,0
1384,23583,20220105,1925,20220105,1025,3,-158.61,59.28,-16.6,0.0,0,0,-20.1,C,0,50,0,-99.0,-9999.0,1003,0,2.85,0
1385,23583,20220105,1930,20220105,1030,3,-158.61,59.28,-16.5,0.0,0,0,-20.1,C,0,50,0,-99.0,-9999.0,1003,0,2.89,0
1386,23583,20220105,1935,20220105,1035,3,-158.61,59.28,-16.4,0.0,0,0,-20.0,C,0,50,0,-99.0,-9999.0,1003,0,2.98,0
1387,23583,20220105,1940,20220105,1040,3,-158.61,59.28,-16.5,0.0,0,0,-20.0,C,0,50,0,-99.0,-9999.0,1003,0,2.99,0
1388,23583,20220105,1945,20220105,1045,3,-158.61,59.28,-16.6,0.0,1,0,-20.3,C,0,51,0,-99.0,-9999.0,1003,0,2.64,0
1389,23583,20220105,1950,20220105,1050,3,-158.61,59.28,-16.6,0.0,2,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,3.05,0
1390,23583,20220105,1955,20220105,1055,3,-158.61,59.28,-16.5,0.0,3,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,2.74,0
1391,23583,20220105,2000,20220105,1100,3,-158.61,59.28,-16.4,0.0,6,0,-20.1,C,0,51,0,-99.0,-9999.0,1003,0,2.91,0
1392,23583,20220105,2005,20220105,1105,3,-158.61,59.28,-16.1,0.0,21,0,-20.2,C,0,51,0,-99.0,-9999.0,1003,0,2.02,0
1393,23583,20220105,2010,20220105,1110,3,-158.61,59.28,-16.0,0.0,29,0,-19.7,C,0,50,0,-99.0,-9999.0,1003,0,3.12,0
1394,23583,20220105,2015,20220105,1115,3,-158.61,59.28,-15.8,0.0,33,0,-19.6,C,0,49,0,-99.0,-9999.0,1002,0,2.7,0
1395,23583,20220105,2020,20220105,1120,3,-158.61,59.28,-15.7,0.0,36,0,-19.4,C,0,49,0,-99.0,-9999.0,1002,0,3.15,0
1396,23583,20220105,2025,20220105,1125,3,-158.61,59.28,-15.6,0.0,41,0,-19.3,C,0,48,0,-99.0,-9999.0,1003,0,2.85,0
1397,23583,20220105,2030,20220105,1130,3,-158.61,59.28,-15.6,0.0,45,0,-19.3,C,0,48,0,-99.0,-9999.0,1002,0,3.13,0
1398,23583,20220105,2035,20220105,1135,3,-158.61,59.28,-15.6,0.0,49,0,-19.3,C,0,48,0,-99.0,-9999.0,1002,0,3.19,0
1399,23583,20220105,2040,20220105,1140,3,-158.61,59.28,-15.6,0.0,53,0,-19.3,C,0,49,0,-99.0,-9999.0,1002,0,2.75,0
1400,23583,20220105,2045,20220105,1145,3,-158.61,59.28,-15.6,0.0,57,0,-19.4,C,0,49,0,-99.0,-9999.0,1002,0,2.93,0
1401,23583,20220105,2050,20220105,1150,3,-158.61,59.28,-15.6,0.0,61,0,-19.4,C,0,49,0,-99.0,-9999.0,1002,0,2.18,0
1402,23583,20220105,2055,20220105,1155,3,-158.61,59.28,-15.5,0.0,65,0,-19.5,C,0,48,0,-99.0,-9999.0,1002,0,2.44,0
1403,23583,20220105,2100,20220105,1200,3,-158.61,59.28,-15.6,0.0,69,0,-19.5,C,0,49,0,-99.0,-9999.0,1002,0,2.27,0
1404,23583,20220105,2105,20220105,1205,3,-158.61,59.28,-15.5,0.0,73,0,-19.2,C,0,48,0,-99.0,-9999.0,995,0,2.86,0
1405,23583,20220105,2110,20220105,1210,3,-158.61,59.28,-15.5,0.0,76,0,-19.2,C,0,48,0,-99.0,-9999.0,995,0,2.22,0
1406,23583,20220105,2115,20220105,1215,3,-158.61,59.28,-15.3,0.0,80,0,-19.1,C,0,48,0,-99.0,-9999.0,1001,0,2.25,0
1407,23583,20220105,2120,20220105,1220,3,-158.61,59.28,-15.2,0.0,84,0,-19.0,C,0,48,0,-99.0,-9999.0,1002,0,2.44,0
